obdb_id,brewery_name,brewery_type,street,city,state,postal_code,website_url,longitude,latitude,brewery_id
last-wave-brewing-co-point-pleasant-beach,Last Wave Brewing Co,micro,601 Bay Ave,Point Pleasant Beach,New Jersey,08742-2536,http://www.lastwavebrewing.com,-74.051905,40.089573,4056
lasting-brass-craft-brewing-oakville,Lasting Brass Craft Brewing,micro,1864 Watertown Ave,Oakville,Connecticut,06779-1754,http://www.lastingbrass.com,-73.0716733,41.5801589,4057
latitude-33-brewing-co-vista,Latitude 33 Brewing Co,micro,1430 Vantage Ct Ste 104,Vista,California,92081-8545,http://www.latitude33brewing.com,-117.22485,33.136105,4058
laughing-sun-brewing-bismarck,Laughing Sun Brewing,micro,1023 E Front Ave,Bismarck,North Dakota,58504-5652,http://www.laughingsunbrewing.com,-100.7757809,46.80388227,4059
launch-pad-brewery-aurora,Launch Pad Brewery,micro,884 S Buckley Rd,Aurora,Colorado,80017-3174,http://www.launchpadbrewery.com,-104.7911253,39.6853036,4060
laurel-highlands-brewing-uniontown,Laurel Highlands Brewing,micro,21 Enamel St,Uniontown,Pennsylvania,15401-,http://www.laurelhighlandsbrewing.com,-79.71813225,39.91008063,4061
laurelwood-public-house-and-brewery-se-portland-portland,Laurelwood Public House & Brewery - SE Portland,brewpub,6716 SE Milwaukie Ave,Portland,Oregon,97202-5618,,-122.6484951,45.47415655,4062
laurelwood-public-house-and-brewery-ne-woodinville,Laurelwood Public House and Brewery - NE,closed,14300 NE 145th St,Woodinville,Washington,98072-6950,,-122.1460064,47.7328255,4063
laurelwood-public-house-and-brewery-ne-portland,Laurelwood Public House and Brewery - NE,micro,5115 NE Sandy Blvd,Portland,Oregon,97213-2525,http://laurelwoodbrewingco.com,-122.6106727,45.54014675,4063
lava-rock-brewing-company-albuquerque,Lava Rock Brewing Company,brewpub,2220 Unser Blvd,Albuquerque,New Mexico,87120,http://www.lavarockbrewpub.com,-106.7227497,35.0769954,4064
lavery-brewing-co-erie,Lavery Brewing Co,micro,128 W 12th St,Erie,Pennsylvania,16501-1750,http://www.laverybrewing.com,-80.1219366,42.108963,4065
lawless-brewing-los-angeles,Lawless Brewing,planning,,Los Angeles,California,90068-1436,http://www.lawlessbeer.com,-118.2427669,34.0536834,4066
lawrence-beer-company-lawrence,Lawrence Beer Company,brewpub,826 Pennsylvania St,Lawrence,Kansas,66044-2754,http://www.lawrencebeerco.com,-95.2285539,38.9683511,4067
lazarus-brewing-company-austin,Lazarus Brewing Company,brewpub,1902 E 6th St,Austin,Texas,78702-3402,http://www.lazarusbrewing.com,-97.7220388,30.2616838,4068
lazlos-brewery-and-grill-haymarket-lincoln,Lazlo's Brewery & Grill - Haymarket,brewpub,210 N 7th St,Lincoln,Nebraska,68508-1301,,-96.71088449,40.81497373,4069
lazy-beach-brewing-corpus-christi,Lazy Beach Brewing,micro,7522 Bichon Dr Ste 100,Corpus Christi,Texas,78414-3910,http://lazybeachbrewing.com,-97.3721494,27.6545883,4070
lazy-boy-brewing-everett,Lazy Boy Brewing,micro,715 100th St SE Ste A1,Everett,Washington,98208-3762,http://www.lazyboybrewing.com,-122.2208542,47.908844804750544,4071
lazy-hiker-brewing-co-franklin,Lazy Hiker Brewing Co.,micro,188 W Main St,Franklin,North Carolina,28734-2949,http://www.lazyhikerbrewing.com,-83.3828255,35.18133363,4072
lazy-magnolia-brewing-co-llc-kiln,"Lazy Magnolia Brewing Co, LLC",micro,7030 Roscoe Turner Rd,Kiln,Mississippi,39556-8000,http://www.lazymagnolia.com,-89.44948769,30.37690176,4073
lazy-tree-ranch-brewing-bertram,Lazy Tree Ranch Brewing,micro,1431 County Road 264,Bertram,Texas,78605,,-98.069394,30.749121,4074
lazyg-brewhouse-prescott,LazyG Brewhouse,planning,,Prescott,Arizona,86303-4270,,-112.469518,34.5402813,4075
lead-dog-brewing-reno,Lead Dog Brewing,micro,415 E 4th St,Reno,Nevada,89512-3315,http://www.leaddogbrewing.com,-119.8084451,39.5316052,4076
lean-horse-productions-spearfish,Lean Horse Productions,contract,600 Meier Ave,Spearfish,South Dakota,57783-1991,,-103.8647996,44.48900743,4077
leaning-cask-brewing-co-springdale,Leaning Cask Brewing Co,micro,850 Pittsburgh St,Springdale,Pennsylvania,15144-1623,http://www.leaningcaskbrewing.com,-79.77844044,40.54126655,4078
leashless-brewing-ventura,Leashless Brewing,micro,585 E Thompson Blvd,Ventura,California,93001-2826,http://www.leashlessbrewing.com,-119.2908735,34.2783584,4079
leaven-brewing-co-riverview,Leaven Brewing Co.,micro,11238 Boyette Rd,Riverview,Florida,33569-8009,http://www.leavenbrewing.com,-82.31417467,27.85381371,4080
ledge-hill-brewing-co-westport,Ledge Hill Brewing Co,micro,6700 Main St,Westport,New York,12993-2007,http://www.ledgehillbrewing.com/,-73.452543,44.188294,4081
left-coast-brewing-co-san-clemente,Left Coast Brewing Co.,micro,1245 Puerta del Sol,San Clemente,California,92673-6310,http://www.leftcoastbrewing.com,-117.5922336,33.4587307,4082
left-coast-brewing-co-tasting-room-smokehouse-distillery-irvine,Left Coast Brewing Co. Tasting Room Smokehouse Distillery,brewpub,6652 Irvine Center Dr,Irvine,California,92618,,-117.7640733,33.66814585,4083
left-nut-brewing-co-gainesville,Left Nut Brewing Co,micro,2100 Atlanta Rd,Gainesville,Georgia,30504-7168,http://www.leftnutbrewing.com,-83.84759634,34.25442345,4084
leftys-brewing-co-greenfield,Lefty's Brewing Co,micro,301 Wells St,Greenfield,Massachusetts,1301,http://www.leftysbrew.com,-72.60686067,42.60121604,4085
legacy-brewing-company-oceanside,Legacy Brewing Company,micro,363 Airport Rd,Oceanside,California,92058-1203,http://www.legacybrewingco.com,-117.3501687,33.21546892,4086
legacy-caribbean-craft-brewery-opa-locka,Legacy Caribbean Craft Brewery,micro,13416 NW 38th Ct,Opa Locka,Florida,33054-4506,http://Www.legacyccb.com,-80.2626834,25.8950665,4087
legal-draft-beer-company-arlington,Legal Draft Beer Company,micro,500 E Division St,Arlington,Texas,76011-7212,http://www.legaldraftbeer.com,-97.0489748,32.7400863,4088
legal-remedy-brewing-rock-hill,Legal Remedy Brewing,brewpub,129 Oakland Ave,Rock Hill,South Carolina,29730-4019,http://www.legalremedybrewing.com,-81.0249405,34.9304961,4089
legend-brewing-co-portsmouth,Legend Brewing Co,brewpub,1 High St,Portsmouth,Virginia,23704-3814,,-76.29666342,36.83482035,4090
legend-brewing-co-richmond,Legend Brewing Co,micro,321 W 7th St,Richmond,Virginia,23224-2307,http://www.legendbrewing.com,-77.4429749,37.5266924,4090
legends-brewhouse-and-eatery-1-green-bay,Legends Brewhouse and Eatery (#1),brewpub,2840 Shawano Ave,Green Bay,Wisconsin,54313-6725,http://www.legendseatery.com,-88.036448,44.521795,4091
legends-brewhouse-and-eatery-2-de-pere,Legends Brewhouse and Eatery (#2),brewpub,875 Heritage Rd,de Pere,Wisconsin,54115-3148,http://www.legendseatery.com,-88.06410764,44.42819213,4092
legends-craft-brewery-anaheim,Legends Craft Brewery,micro,1301 S Lewis St,Anaheim,California,92805-6431,http://www.legendsbeer.com,-117.8980621,33.81628085,4093
legion-brewing-company-charlotte,Legion Brewing Company,brewpub,1906 Commonwealth Ave,Charlotte,North Carolina,28205-5020,http://www.legionbrewing.com,-80.81322316,35.21870073,4094
lehmans-orchard-brewery-and-farmhouse-buchanan,Lehmans Orchard Brewery and Farmhouse,brewpub,204 N Red Bud Trl,Buchanan,Michigan,49107-1366,http://www.lehmansfarmhouse.com,-86.35834031,41.82910596,4095
leinenkugels-10th-street-brewery-milwaukee,Leinenkugel's 10th Street Brewery,large,1515 N 10th St,Milwaukee,Wisconsin,53205-2157,http://www.leinie.com,-87.92455083,43.05050335,4096
lemons-mill-brewery-harrodsburg,Lemons Mill Brewery,micro,166 Marimon Ave,Harrodsburg,Kentucky,40330-1311,http://www.lemonsmillbrewery.com,-84.83862624,37.7608082,4097
lengthwise-brewing-co-bakersfield,Lengthwise Brewing Co,brewpub,7700 District Blvd,Bakersfield,California,93313-4861,http://www.lengthwise.com,-119.0885472,35.31323456,4098
lenny-boy-brewing-co-charlotte,Lenny Boy Brewing Co,micro,3000 S Tryon St,Charlotte,North Carolina,28217-1342,http://www.discoverlennyboy.com,-80.87362412,35.20146285,4099
les-cheneaux-distillers-cedarville,Les Cheneaux Distillers,brewpub,172 S Meridian St,Cedarville,Michigan,49719,http://www.lescheneauxdistillers.com,-84.36301089,45.99742724,4100
levi-garrison-and-sons-brewing-company-hamilton,Levi Garrison & Sons Brewing Company,micro,105 W Bird St,Hamilton,Missouri,64644-1029,http://www.lgsbrewingco.com,-94.00051,39.744246,4101
lexington-avenue-brewery-the-lab-asheville,Lexington Avenue Brewery - The LAB,brewpub,39 N Lexington Ave,Asheville,North Carolina,28801-2827,http://www.lexavebrew.com,-82.5532489,35.5961485,4102
lexington-brewing-co-lexington,Lexington Brewing Co,brewpub,5475 Main St,Lexington,Michigan,48450-,http://www.lexingtonbrewery.com,-82.530867,43.2678755,4103
liberal-cup-public-house-and-brewery-hallowell,Liberal Cup Public House and Brewery,brewpub,115 Water St,Hallowell,Maine,04347-1357,http://www.theliberalcup.com,-69.79013068,44.28681996,4104
liberation-brewing-long-beach,Liberation Brewing,micro,3630 Atlantic Ave,Long Beach,California,90807,http://www.liberationbrewing.com,-118.1859647,33.8781951,4105
libertine-brewing-company-san-luis-obispo,Libertine Brewing Company,brewpub,1234 Broad St,San Luis Obispo,California,93401-3908,http://www.libertinebrewing.com,-120.6631926,35.2777052,4106
liberty-craft-brewing-liberty,Liberty Craft Brewing,brewpub,7 Coon Mountain Ln,Liberty,Maine,04949-3654,http://www.libertycraftbrewing.com,-69.33139756,44.36199964,4107
liberty-steakhouse-and-brewery-myrtle-beach,Liberty Steakhouse and Brewery,brewpub,1321 Celebrity Cir,Myrtle Beach,South Carolina,29577-7445,http://www.libertybreweryandgrill.com/home,-78.87943206,33.71931324,4108
liberty-street-brewing-production-facility-livonia,Liberty Street Brewing Production Facility,micro,11721 Levan Rd,Livonia,Michigan,48150-1401,,-83.40169843,42.36866123,4109
library-restaurant-bar-and-brewpub-houghton,"Library Restaurant, Bar and Brewpub",brewpub,62 Isle Royale St,Houghton,Michigan,49931-1827,http://www.librarybrewpub.com,-88.56701063,47.12215913,4110
library-sports-grill-and-brewery-laramie,Library Sports Grill and Brewery,brewpub,201 E Custer St,Laramie,Wyoming,82070-3633,http://laramie.librarysportsgrille.com,-105.5947118,41.3093843,4111
lickinghole-creek-craft-brewery-goochland,Lickinghole Creek Craft Brewery,micro,4100 Knolls Point Dr,Goochland,Virginia,23063-2858,http://www.lickingholecreek.com,-78.0036966,37.7404672,4112
lidl-us-llc-arlington,Lidl US LLC,contract,3500 S Clark St,Arlington,Virginia,22202-4045,,-77.051863,38.842856,4113
lieferbrau-brewery-llc-red-bud,Lieferbrau Brewery LLC,micro,118 East Market Street,Red Bud,Illinois,62278,,-89.99352327,38.21165627,4114
life-brewpub-lexington,Life Brewpub,brewpub,2628 Richmond Rd,Lexington,Kentucky,40509-1501,http://www.LifeBrewpub.com,-84.43443,37.991255,4115
like-minds-brewing-co-milwaukee,Like Minds Brewing Co.,micro,823 E Hamilton St,Milwaukee,Wisconsin,53202-1555,http://www.likemindsbrewingco.com,-87.90143961,43.0542106,4116
lil-charlies-restaurant-and-brewery-batesville,Lil' Charlie's Restaurant & Brewery,contract,504 E Pearl St,Batesville,Indiana,47006-1585,http://www.lilcharlies.com,-85.21614518,39.29564197,4117
lilly-pad-hopyard-brewery-lancing,Lilly Pad Hopyard Brewery,brewpub,920 Ridge Rd,Lancing,Tennessee,37770-1830,http://lillypadhopyardbrewery.com,-84.690323,36.129889,4118
lilys-seafood-restaurant-and-brewery-royal-oak,Lilys Seafood Restaurant and Brewery,brewpub,410 S Washington Ave,Royal Oak,Michigan,48067-3824,,-83.14668688,42.487039,4119
limestone-brewers-osage,Limestone Brewers,micro,518 Main St,Osage,Iowa,50461,http://www.limestonebrewers.com,-92.813673,43.2839156,4120
lincoln-beer-company-burbank,Lincoln Beer Company,micro,3083 N Lima St,Burbank,California,91504-2013,http://www.lincolnbeercompany.com,-118.3466206,34.20605273,4121
lincolns-beard-brewing-co-miami,Lincoln's Beard Brewing Co.,micro,7360 SW 41st St,Miami,Florida,33155-4504,http://lincolnsbeardbrewing.com/,-80.3143531,25.732096,4122
lineage-brewing-columbus,Lineage Brewing,brewpub,2971 N High St,Columbus,Ohio,43202,http://www.lineagebrew.com,-83.01413155,40.0225652,4123
lion-brewery-inc-the-wilkes-barre,"Lion Brewery Inc, The",regional,700 N Pennsylvania Ave,Wilkes Barre,Pennsylvania,18705-2451,http://www.lionbrewery.com,-75.859363,41.254896,4124
lions-tail-brewing-neenah,Lion's Tail Brewing,brewpub,116 S Commercial St,Neenah,Wisconsin,54956-3020,http://www.lionstailbrewing.com,-88.461836,44.18631303,4125
lionstone-brewing-geneseo,Lionstone Brewing,brewpub,1225 S Oakwood Ave,Geneseo,Illinois,61254-1990,http://www.lionstonebrewing.com,-90.15752718,41.43550343,4126
liquid-hero-brewery-york,Liquid Hero Brewery,micro,50 E North St,York,Pennsylvania,17401-2421,http://www.liquidhero.com,-76.74375254,39.95854203,4127
liquid-shoes-brewing-corning,Liquid Shoes Brewing,micro,26 E Market St,Corning,New York,14830,http://www.liquidshoesbrewing.com,-77.05301289,42.14306479,4128
liquid-state-brewing-company-ithaca,Liquid State Brewing Company,micro,620 West Green Street,Ithaca,New York,14850,http://www.liquidstatebrewing.com,-76.5077547,42.43844312,4129
little-apple-brewing-co-manhattan,Little Apple Brewing Co,micro,1110 Westloop Pl,Manhattan,Kansas,66502-2838,http://www.littleapplebrewery.com,-96.6083689,39.1915231,4130
little-brother-brewing-greensboro,Little Brother Brewing,micro,348 S Elm St,Greensboro,North Carolina,27401-2606,http://Www.littlebrotherbrew.com,-79.7907703,36.0686165,4131
little-dog-brewing-co-neptune-city,Little Dog Brewing Co.,micro,141 Steiner Ave,Neptune City,New Jersey,07753-6500,http://Www.littledogbrewing.com,-74.02307257,40.20003682,4132
little-fish-brewing-company-athens,Little Fish Brewing Company,micro,8675 Armitage Rd,Athens,Ohio,45701-8900,http://www.littlefishbrewing.com,-82.12957738,39.33333227,4133
little-harpeth-brewing-co-nashville,Little Harpeth Brewing Co,micro,30 Oldham St,Nashville,Tennessee,37213-1107,http://www.littleharpethbrewing.com,-86.77697471,36.174546,4134
little-machine-denver,Little Machine,micro,2924 W 20th Ave,Denver,Colorado,80211-4622,http://www.littlemachinebeer.com,-105.0243557,39.7474051,4135
little-miami-brewing-company-milford,Little Miami Brewing Company,brewpub,208 Mill St,Milford,Ohio,45150-1072,http://www.littlemiamibrewing.com,-84.29623162,39.17161035,4136
little-miss-brewing-san-diego,Little Miss Brewing,micro,7949 Stromesa Ct Ste Y,San Diego,California,92126-6338,http://www.littlemissbrewing.com,-117.148488,32.89183,4137
little-toad-creek-brewery-and-distillery-silver-city,Little Toad Creek Brewery & Distillery,brewpub,200 N Bullard St,Silver City,New Mexico,88061,http://www.littletoadcreek.com,-108.2764,32.769863,4138
livingoods-restaurant-and-brewery-peru,Livingood's Restaurant & Brewery,brewpub,697 Bear Swamp Rd,Peru,New York,12972-,http://www.livingoodsresturant.com,-73.518542,44.576563,4139
lo-rez-brewing-chicago,Lo Rez Brewing,micro,2101 S Carpenter St,Chicago,Illinois,60608-4529,http://lorezbrewing.com,-87.6524429,41.8533096,4140
lo-fi-brewing-north-charleston,Lo-Fi Brewing,micro,2038 Meeting St Rd,North Charleston,South Carolina,29405-9357,http://www.lofibrewing.com,-79.9540931,32.8336083,4141
local-315-brewing-company-warners,Local 315 Brewing Company,micro,3160 Warners Rd,Warners,New York,13164-,http://www.local315brewing.com,-76.329676,43.085441,4142
local-brewing-co-san-francisco,Local Brewing Co,micro,69 Bluxome St,San Francisco,California,94107-1605,http://www.localbrewingco.com,-122.3973825,37.776173,4143
local-relic-colorado-springs,Local Relic,brewpub,320 S Weber St,Colorado Springs,Colorado,80903-2125,http://www.localrelic.com,-104.8203866,38.82871975,4144
lock-27-brewing-centerville,Lock 27 Brewing,brewpub,1035 S Main St,Centerville,Ohio,45458-3840,http://www.lock27brewing.com,-84.1626371,39.6089321,4145
lock-27-brewing-dayton,Lock 27 Brewing,brewpub,329 E 1st St,Dayton,Ohio,45402-1705,http://www.lock27brewing.com,-84.18693529,39.76332003,4145
lock-32-brewing-company-pittsford,Lock 32 Brewing Company,micro,10 Schoen Pl,Pittsford,New York,14534-2026,http://www.lock32brew.com,-77.514256,43.09306,4146
lock-city-brewing-stamford,Lock City Brewing,micro,54 Research Dr,Stamford,Connecticut,06906-1428,http://www.lockcitybrewing.com,-73.51955794,41.07705652,4147
lockside-brewery-1668-winery-sault-sainte-marie,Lockside Brewery / 1668 Winery,brewpub,100 W Portage Ave,Sault Sainte Marie,Michigan,49783-1920,http://1668winery.com/thebeers/,-84.34705,46.500695,4148
loco-patron-mexican-brewery-scottsdale,Loco Patron Mexican Brewery,brewpub,14950 N Northsight Blvd,Scottsdale,Arizona,85260,http://www.locopatron.com,-111.8977707,33.6216475,4149
locust-cider-and-brewing-co-woodinville,Locust Cider & Brewing Co,micro,19151 144th Ave NE Unit B/C,Woodinville,Washington,98072-4374,https://www.locustcider.com,-122.1484843,47.7661918,4150
loes-brewing-company-lenoir,Loe's Brewing Company,brewpub,1048 Harper Ave NW,Lenoir,North Carolina,28645-5085,http://www.loesbrewing.com,-81.54235348,35.91276115,4151
logoff-brewing-llc-carmichael,LogOff Brewing LLC,planning,,Carmichael,California,95608-5615,,-121.3222422,38.62709845,4152
logan-brewing-company-burien,Logan Brewing Company,micro,510 SW 151st St,Burien,Washington,98166,https://www.logan.beer,-122.3410603306871,47.46818561922074,4153
logboat-brewing-co-columbia,Logboat Brewing Co,micro,504 Fay St,Columbia,Missouri,65201-4782,http://www.logboatbrewing.com,-92.32265015,38.95708639,4154
loggers-brewing-company-saginaw,Loggers Brewing Company,micro,1215 S River Rd,Saginaw,Michigan,48609-5208,http://www.loggersbrewingcompany.com,-84.05193542,43.40518225,4155
lone-eagle-brewing-flemington,Lone Eagle Brewing,brewpub,44 Stangl Rd,Flemington,New Jersey,08822-1581,http://loneeaglebrewing.com,-74.86266573,40.50537407,4156
lone-peak-brewery-big-sky,Lone Peak Brewery,brewpub,48 Market Pl,Big Sky,Montana,59716,http://www.lonepeakbrewery.com,-111.2912854,45.2671806,4157
lone-pine-brewing-company-portland,Lone Pine Brewing Company,micro,219 Anderson St #4,Portland,Maine,04101-1400,http://www.lonepinebrewery.com,-70.25577318,43.66965322,4158
lone-pint-brewery-magnolia,Lone Pint Brewery,micro,507 Commerce St,Magnolia,Texas,77355-8520,http://www.lonepint.com,-95.751352,30.2089852,4159
lone-tree-brewing-co-lone-tree,Lone Tree Brewing Co,micro,8222 Park Meadows Dr,Lone Tree,Colorado,80124-2746,http://www.lonetreebrewingco.com,-104.8942075,39.56298697,4160
lonerider-brewing-co-raleigh,Lonerider Brewing Co,regional,8816 Gulf Ct Ste 100,Raleigh,North Carolina,27617-4628,http://www.loneriderbeer.com,-78.76254395,35.90357415,4161
long-ireland-brewing-co-riverhead,Long Ireland Brewing Co,micro,817 Pulaski St,Riverhead,New York,11901-3039,,-72.67411924,40.9199771,4162
long-table-brewing-denver,Long Table Brewing,micro,2895 Fairfax St,Denver,Colorado,80207-2748,,-104.928343,39.75818024,4163
long-valley-pub-and-brewery-long-valley,Long Valley Pub and Brewery,brewpub,1 Fairmount Rd,Long Valley,New Jersey,7853,,-74.780486,40.783908,4164
long-wooden-spoon-brewing-amarillo,Long Wooden Spoon Brewing,micro,4098 Business Park Dr,Amarillo,Texas,79110-4233,http://www.lwsbrewing.com,-101.8832826,35.14284054,4165
longtab-brewing-company-llc-san-antonio,Longtab Brewing Company LLC,micro,4700 Timco W Suite 105,San Antonio,Texas,78238-1920,http://www.longtabbrewing.com,-98.5972829,29.4783203,4166
